name,username,followers_count,listed_count,following,favorites,verified,default_profile,location,time_zone,statuses_count,description,geo_enabled,contributors_enabled,tweet_in_reply_to_id,tweet_time,tweet_text,tweet_lat,tweet_long,tweet_source,tweet_in_reply_to_screen_name,tweet_direct_reply,tweet_retweet_status,tweet_retweet_count,tweet_favorite_count,tweet_hashtags,tweet_hashtags_count,tweet_urls,tweet_urls_count,tweet_user_mentions,tweet_user_mentions_count,tweet_media_type,tweet_contributors
Allen,JohnsonsrAllen,1004,13,4997,3833,FALSE,TRUE,"South Carolina, USA",,5445,"Husband, Father, Grandfather small business owner (AAA Logistics, LLC) 28 year retired ARMY First Sergeant (1SG/MSG)",TRUE,FALSE,939634404267380000,12/10/2017 3:12,@realDonaldTrump @GOPBlackChick @daveweigel Who cares hate is hate,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, GOPBlackChick, daveweigel",3,,
Rex Conway,RexConway,4,0,6,148,FALSE,TRUE,Colorado,Pacific Time (US & Canada),785,"Fan of Pittsburgh Pirates, Oklahoma City Thunder, Dallas Cowboys and Indianapolis Colts",FALSE,FALSE,939680422493073000,12/10/2017 3:12,@realDonaldTrump When are you going to get through your head it's not just undocumented immigrants doing the killin... https://t.co/PYx7v1eBYr,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/PYx7v1eBYr,1,realDonaldTrump,1,,
Dennis Shafer,Dennis_FOBSWS_,220,1,933,278,FALSE,FALSE,,Atlantic Time (Canada),845,My life consists of me doing whatever the hell I want. No one is ever going to take my rights away from me. Smile More everybody. That is a motto to live by.,FALSE,FALSE,939375570919612000,12/10/2017 3:12,"@realDonaldTrump there is a clear separation of church and state, you moron. if you actually knew anything about ev... https://t.co/SfKupTtQII",,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/SfKupTtQII,1,realDonaldTrump,1,,
Ioanni Kalivas,IoanniKalivas,2,0,24,3,FALSE,TRUE,,,163,,FALSE,FALSE,,12/10/2017 3:12,"@realDonaldTrump,So my Dear PresD Find that thing that will make You as Great as Our 1st PresD.I Know You Will Do t... https://t.co/k456PXK1At",,,Mobile Web (M2),realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/k456PXK1At,1,realDonaldTrump,1,,
Monte Tolley,TolleyMonte,24,2,136,1277,FALSE,TRUE,,,3156,I am that I am ... Enjoy Life ..& Stay focus & always think for your self ..,FALSE,FALSE,939680422493073000,12/10/2017 3:12,@realDonaldTrump  https://t.co/cHAyiLBzxt,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,photo,
Elaine Hayes,libraryelaine,44,3,180,254,FALSE,FALSE,"Cheyenne, Wyoming, USA",Mountain Time (US & Canada),217,"I'm a Cheyenne, Wyoming reference librarian who's happily divorced with one grown daughter. My tweets are usually focused on books and reader's advisory.",FALSE,FALSE,939485131693322000,12/10/2017 3:12,@realDonaldTrump Getting a little too close to the truth of your crimes again?,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Jan Mercot,JanMercot,70,0,331,5249,FALSE,FALSE,,,5526,,FALSE,FALSE,939680422493073000,12/10/2017 3:12,"@realDonaldTrump No one should commit crimes, legally or illegally in this country.",,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Je t'aime depuis toujours,Horuskitty,136,3,227,24917,FALSE,FALSE,"Denver, CO",,11046,"been in a quiet, folkie mood. lots of cabrel on my playlist. election guru. amateur sculpture. don't eat the pangolin!",TRUE,FALSE,939485131693322000,12/10/2017 3:12,@realDonaldTrump Lol. Lol. Lol. Lol. ,,,Twitter for iPad,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Nathan Ross,Cowboy4life22,2415,67,799,6195,FALSE,FALSE,"Temecula, Ca",Pacific Time (US & Canada),15386,"I worship my God and His Son Jesus. Creator of The Dallas Cowboy Family. I Love my Dallas Cowboys, LA Lakers, LA Kings, LA Dodgers, USC Trojans and LA Galaxy.",FALSE,FALSE,939355447273906000,12/10/2017 3:12,@realDonaldTrump Merry Christmas Mr. President! God Bless you and your family! ,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Richard B,Richard60587055,0,0,0,95,FALSE,TRUE,,,32,,FALSE,FALSE,939634404267380000,12/10/2017 3:12,@realDonaldTrump @daveweigel your still a moron you treasonous corrupt bigot!!!!,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,1,,0,,0,"realDonaldTrump, daveweigel",2,,
Texas4Trump????????,txfortrump1,3400,9,4185,9748,FALSE,TRUE,,,7721,MAKE AMERICA GREAT AGAIN!????????Catholics for President Trump! I have Islamophobia and Liberalphobia. Liberalism is a Mental Disorder.,FALSE,FALSE,939485131693322000,12/10/2017 3:12,@realDonaldTrump #CNNFakeNews https://t.co/6QVwCaktZd,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,CNNFakeNews,1,,0,realDonaldTrump,1,photo,
Raymond Blanco,veteranswithout,0,0,1,0,FALSE,TRUE,,,15,,FALSE,FALSE,,12/10/2017 3:12,@realDonaldTrump  Bravo President Trump I wholeheartedly agree with you. The illegal acts of those politicians that... https://t.co/EDuAoa0FGn,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/EDuAoa0FGn,1,realDonaldTrump,1,,
Jim Edwards,Mtnjim_SoCal,29,0,116,50,FALSE,TRUE,San Diego Ca USA,Pacific Time (US & Canada),4188,,TRUE,FALSE,939634404267380000,12/10/2017 3:12,@realDonaldTrump @daveweigel ANOTHER addition to YOUR PRISON SENTENCE! https://t.co/4OPot1uuYQ,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, daveweigel",2,photo,
Unite Alberta,UniteAlbertans,4881,73,1757,36062,FALSE,TRUE,,,331024,PLEASE RETWEET MY TWEETS since MSM ignores most facts.....................Official Twitter account of those who want to stop Jason Kenney from dividing Alberta,TRUE,FALSE,939680422493073000,12/10/2017 3:12,@realDonaldTrump https://t.co/0hQJJ9YxyH,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/0hQJJ9YxyH,1,realDonaldTrump,1,,
gerielkins,iregsnikle,50,1,99,4239,FALSE,FALSE,,,4402,"Mom, RN, been there/done that or at least know someone who has",TRUE,FALSE,939634404267380000,12/10/2017 3:12,@realDonaldTrump @daveweigel You were walking INTO the arena at the time. Explain that. Do you usually walk into a... https://t.co/CHPzflO3F6,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/CHPzflO3F6,1,"realDonaldTrump, daveweigel",2,,
ParkWes88,ParkWes88,30,0,143,5675,FALSE,TRUE,United States,,458,,TRUE,FALSE,939680422493073000,12/10/2017 3:12,"@realDonaldTrump Fear leads to hate and violence. Real uplifting, this president /s",,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
HADI AL-KHALIL,HADIALHASSAN11,982,0,976,1310,FALSE,TRUE,???????????? ?????????? ????????????,,1868,"?€??€??€??€??€??€??????????? ??? ???????? ???????? ?????????? ?????????? ???????????? ?????????? ???? ???????? ???????? ???? ?????????? ?????????????? ?????? ??? ???????????? ?????????????? ?????? ????? ????????????
???????????? ????????????",FALSE,FALSE,939680422493073000,12/10/2017 3:12,@realDonaldTrump ,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Andrew Frisbie,AndrewFrisbie05,644,21,1370,8691,FALSE,FALSE,"Kansas, USA",Central Time (US & Canada),8963,"I'm a veteran, photographer, atheist, musician and political enthusiast, Supporter of the #DNClawsuit #NoDAPL, #GreenEnergy #ProgressiveParty #SinglePayer",FALSE,FALSE,939616077356642000,12/10/2017 3:12,@realDonaldTrump @zachhaller @daveweigel @washingtonpost Point of clarification: Posting a photo of the arena hours... https://t.co/Zrrnmua7zN,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/Zrrnmua7zN,1,"realDonaldTrump, zachhaller, daveweigel, washingtonpost",4,,
robert rabine,rjr6864,87,8,169,1571,FALSE,TRUE,Shoreline CT,Atlantic Time (Canada),6654,News Junkie plays lots of bad golf,TRUE,FALSE,939680422493073000,12/10/2017 3:12,@realDonaldTrump Shut up,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Ronald Hutson,mrdog5768,6,0,11,256,FALSE,TRUE,"Allendale, MI",,381,"Trump kicked your ass, that?€?s why your butt hurts!????.       I was born at night but not last night.",FALSE,FALSE,939475127552618000,12/10/2017 3:12,"@realDonaldTrump You're the best, president Trump lead us to victory over the nitwits ",,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Dennis Coleman,MinklesDad,6,0,21,228,FALSE,FALSE,,,728,,FALSE,FALSE,939485131693322000,12/10/2017 3:12,@realDonaldTrump you are by far the most fake piece of garbage this country has ever produced.  go away,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Coachwkm,coachwkm,37,0,255,5049,FALSE,TRUE,,,10596,Retired Teacher and basketball coach,FALSE,FALSE,939616077356642000,12/10/2017 3:12,@realDonaldTrump @daveweigel @washingtonpost So what's the difference when you did the same thing. Obama's audience... https://t.co/tbr34OKWP6,,,Twitter for iPad,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/tbr34OKWP6,1,"realDonaldTrump, daveweigel, washingtonpost",3,,
Mr.Trump POTUS Sir,GoTrumpWin,3817,77,4089,40856,FALSE,TRUE,"Memphis, TN",Pacific Time (US & Canada),36928,?????????? ???????? #MAGA  #TrumpPence16  #Vets and #Police ThankYou!We Love you! #2AFREEDOM  Bernie supporters welcome aboard  #TrumpTrain #SayNoToIslamicRadicals,TRUE,FALSE,939680422493073000,12/10/2017 3:12,@realDonaldTrump @NancyPelosi  get off your butt and act like you give a crap!,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,1,1,,0,,0,"realDonaldTrump, NancyPelosi",2,,
APW,anniepw62,191,0,732,3206,FALSE,TRUE,,,4163,"The enemy is fear, we think it is hate but it is fear - Gandhi #resist  Every day feels like 4 ...is it over yet ?",TRUE,FALSE,939477807813595000,12/10/2017 3:12,@realDonaldTrump He likes young girls,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
SuperJorgeYT,SuperJorge1,1042,4,1253,5156,FALSE,FALSE,"Toluca, M??xico",,2670,"Administrador, youtuber, gamer, so??ador. Gameplays, glitches para jugadores de GTA 5 Online en mi canal de youtube. Camino a los 20k de suscriptores :D",FALSE,FALSE,939485131693322000,12/10/2017 3:12,@realDonaldTrump You are a millionare piece of shit. Stupid.,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Mary Asturi-Martin,WMMRmom,737,16,2093,32393,FALSE,FALSE,"Medford, OR",Eastern Time (US & Canada),14425,"I'm no longer accepting the things I cannot change. I'm changing the things I cannot accept - Angela Davis 
#StayWoke
#Resist #NoLNG?????????????????????????????#UNITE",TRUE,FALSE,939560154269405000,12/10/2017 3:12,"@realDonaldTrump @Lynnielee911 When are you planning to begin ""building a future of freedom, equality, justice &amp; pe... https://t.co/1UCksorpog",,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/1UCksorpog,1,"realDonaldTrump, Lynnielee911",2,,
Jesse Mccree,boneless_mccree,7,0,51,1401,FALSE,TRUE,,,23,,FALSE,FALSE,939680422493073000,12/10/2017 3:12,@realDonaldTrump deport @EpicGames,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, EpicGames",2,,
mike,logos712,835,18,721,100,FALSE,FALSE," Arizona, USA",Mountain Time (US & Canada),20997,Catholic. Gringo. Proud member of the working class. #prolife  #TheGoldenRule  Temps fugit Momento mori,TRUE,FALSE,,12/10/2017 3:12,@realDonaldTrump Government should never force anyone to bake a cake against  their will. Hope #SCOTUS agrees.,,,Twitter Lite,realDonaldTrump,TRUE,FALSE,0,0,SCOTUS,1,,0,realDonaldTrump,1,,
Blue In Greene,blueingreenemo,566,1,4312,51850,FALSE,TRUE,"Greene County, MO ",,22630,I think this is where I am supposed to tell you that RTs aren't necessarily endorsements. I am just sharing some of the amazing stuff out in the ether.,FALSE,FALSE,939680422493073000,12/10/2017 3:12,@realDonaldTrump America despises Trump more than any other modern President. Look how low his approval rating is. https://t.co/xmWvoqTX0R,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,photo,
Fight Back America,PeePeetapes17,251,0,246,2284,FALSE,FALSE,United States,,3062,"#Resist #ImpeachTrump #ProudAmericanMuslim #DefendConstitution #VoteThemOut2018 #VoteCruzOut2018
#BlockedByChiefCovfefe",FALSE,FALSE,939680422493073000,12/10/2017 3:12,@realDonaldTrump  https://t.co/B3mNxjwWkp,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,photo,
barry,dramaticstorm08,11,0,64,78,FALSE,TRUE,"Minneapolis, MN",,1891,"I'll put my degrees and experience up against your Fox News bites any day. Go to school, grow up you trumpanzees.",FALSE,FALSE,939680422493073000,12/10/2017 3:12,@realDonaldTrump Fuck off asshole,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Scott McIntosh,ScottyMac1963,43,0,149,210,FALSE,TRUE,"Black Diamond, WA",America/Los_Angeles,456,One of the only Conservative software engineers I know. i am actually very open minded I just think that government pretty much sucks at anything it controls.,FALSE,FALSE,939680422493073000,12/10/2017 3:12,"@realDonaldTrump Build the WALL, deport illegals get the dreamers out and make our cities safe again! #MAGA",,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,MAGA,1,,0,realDonaldTrump,1,,
Daniel Kweekul,DanielKweekul,1,0,21,37,FALSE,TRUE,"Bryant, AR",,5,There?€?s only one me.,FALSE,FALSE,939208571253862000,12/10/2017 3:12,@realDonaldTrump @SecretaryAcosta @USDOL Thank you obama!!!,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, SecretaryAcosta, USDOL",3,,
Larry Adams,a1dogie,18,0,78,40,FALSE,TRUE,"Fort Worth, TX",,539,Dallas Cowboy Fan Go COWBOYS,FALSE,FALSE,939680422493073000,12/10/2017 3:12,@realDonaldTrump You are talking my language. MERRY CHRISTMAS.,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Stewart Kettles,Vikingteapot,94,1,225,2989,FALSE,FALSE,"Oshawa, Ontario",Edinburgh,3011,"Raving Scottish headcase transplanted to the great white north, Avgeek, Jays, St Mirren, Barca, Skins and Bronco's rule.",TRUE,FALSE,939375570919612000,12/10/2017 3:12,@realDonaldTrump Does that not affect your bone spurs @realDonaldTrump ?,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, realDonaldTrump",2,,
Christopher Chevere,CHICAGO350AM,15,0,23,309,FALSE,TRUE,"Chicago, IL",,545,eating chicken out of the garbage is not a good idea,FALSE,FALSE,939680422493073000,12/10/2017 3:12,@realDonaldTrump No duh dumb fuck,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
M. Thompson,mthomp6112,2,0,9,9,FALSE,TRUE,"Lexington, KY",,6220,"USAF Vietnam Era Veteran, Eagle Scout, Marshall University Alumni, Retired Director of Global Products (Ashland Inc.)",TRUE,FALSE,939680422493073000,12/10/2017 3:12,@realDonaldTrump  https://t.co/DxRPYVk6nV,,,Twitter for iPad,realDonaldTrump,TRUE,FALSE,1,0,,0,,0,realDonaldTrump,1,photo,
Frogger,SlipKid1960,227,16,451,14065,FALSE,TRUE,New York,,10862,Married to the love of my life. Democrat. Mets fan. Product development chemist. Love to travel... love to be home too! I'll never refer to trump as president.,TRUE,FALSE,939634404267380000,12/10/2017 3:12,"@realDonaldTrump @daveweigel Fired! LOL! You damned liar, the place was not even close to being filled. Loser.",,,Twitter for iPad,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, daveweigel",2,,
Robert Souza,jeepers2231,109,1,559,10387,FALSE,FALSE,California,Hawaii,2066,,FALSE,FALSE,939634404267380000,12/10/2017 3:12,@realDonaldTrump @daveweigel Another non trump tweet,,,Twitter for iPad,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, daveweigel",2,,
Ms.Deneen,UrPublicAdjustr,511,28,2120,10449,FALSE,TRUE,,,14190,Free Consultation today;    tomorrow could be too late!    Let's talk NOW...BEFORE you have damage!   http://t.co/OL0qfse4w4,FALSE,FALSE,939680422493073000,12/10/2017 3:12,"@realDonaldTrump Agreed. But if no laws have been broken since here AND they are NOT sucking off Welfare,Medicaid&amp;F... https://t.co/HjtSSo5iBt",,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/HjtSSo5iBt,1,realDonaldTrump,1,,
Jake Lewis,hereisjake,228,7,1298,18078,FALSE,FALSE,"California, USA",Pacific Time (US & Canada),9379,"I can show you how to smuggle anything on to any cruise ship. my nose isn?€?t good, but I mean well. I?€?ll hold a door for you.",TRUE,FALSE,,12/10/2017 3:12,"@realDonaldTrump is fulfilling every old man's fantasy of yelling at the news, and they can actually hear him.",,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Ashley,acsalz88,8,0,17,44,FALSE,TRUE,"Ohio, USA",,348,Wife ?????? Sister ???? Dog Mom ???????? RN ????,FALSE,FALSE,939485131693322000,12/10/2017 3:12,"@realDonaldTrump You're fake news, Donnie. This whole tweet was bullshit ramblings. #NotMyPresident #WorstPresidentEver",,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,"NotMyPresident, WorstPresidentEver",2,,0,realDonaldTrump,1,,
Menyara Chartier,MenyaraC,148,2,805,9203,FALSE,FALSE,"Alabama, USA",Central Time (US & Canada),10457,"#resist a little bit liberal redneck in the deep, deep south Yee Haw!",FALSE,FALSE,939480342779580000,12/10/2017 3:12,@realDonaldTrump @CNN 32%32%32%32%32%32%32%32%32%32%32%32%32%32%32%32%32%32%32%32%32%32%32%32%32%32%32%32%32%32%32%... https://t.co/bXipCf4VOn,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/bXipCf4VOn,1,"realDonaldTrump, CNN",2,,
stephanie,sperkal,588,7,1828,44112,FALSE,FALSE,"seattle, wa",Pacific Time (US & Canada),4795,I can't do math in my head.,FALSE,FALSE,939680422493073000,12/10/2017 3:12,"@realDonaldTrump You vile lying racist hypocrite, you despicable Russian rube, you sex offender. You're going to be... https://t.co/HeXRDGnVUT",,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/HeXRDGnVUT,1,realDonaldTrump,1,,
!isa H. Wood,Wood55H,9,0,93,104,FALSE,TRUE,South Carolina,,236,,TRUE,FALSE,939485131693322000,12/10/2017 3:12,"@realDonaldTrump According to u, all news is fake news if they don't praise you.",,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Christy Eaton,ChristyEaton92,10,0,70,655,FALSE,TRUE,"Nebraska, USA",,276,"Love dogs, the Texans and the Resistance.  Always a Husker fan, no matter what.",FALSE,FALSE,939680422493073000,12/10/2017 3:12,"@realDonaldTrump Or because some white American gunman rains death down on them from a hotel, or in a church, or at... https://t.co/F2hS1jFi16",,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/F2hS1jFi16,1,realDonaldTrump,1,,
Resist Alt Facts,jbenimble1,24,0,104,1117,FALSE,TRUE,"Fort Wayne, IN",Indiana (East),3759,,FALSE,FALSE,939680422493073000,12/10/2017 3:12,@realDonaldTrump How do we protect ourselves from Americans like you??? How many people are killed each day by Amer... https://t.co/E2vctPrkrj,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/E2vctPrkrj,1,realDonaldTrump,1,,
WickedMuellerMachine,TheTownie88,880,4,337,35865,FALSE,FALSE,"Beantown Massachusetts, USA",Pacific Time (US & Canada),30571,"Editorial Scrubbah Leads SocialMedia Studies Program Warriah of Words Shennanigatah * Read The Boston Globe * 
#teampatriot- NO LISTS????",FALSE,FALSE,939642796289470000,12/10/2017 3:12,"@realDonaldTrump R.I.C.O actually stands for the Racketeer Influenced and Corrupt Organizations Act, a federal law... https://t.co/lknSnhfLHk",,,Twitter for Android,realDonaldTrump,TRUE,FALSE,2,1,,0,https://t.co/lknSnhfLHk,1,realDonaldTrump,1,,
The Glass Phoenix,NixyWasHere,123,2,557,4495,FALSE,TRUE,"Baltimore, MD",,5125,"Goddess, artist, pain in the ass.:)",FALSE,FALSE,939480342779580000,12/10/2017 3:12,@realDonaldTrump @CNN Was it perposfull or a mistake stupid? Your own cultists are showing photos of a mostly empty... https://t.co/xg060bgOot,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/xg060bgOot,1,"realDonaldTrump, CNN",2,,
Carrie,chefcarrie11,3,0,66,170,FALSE,TRUE,,,123,,FALSE,FALSE,939485131693322000,12/10/2017 3:12,@realDonaldTrump Were you pooping when you wrote this cuz you are full of . I trust CNN over Trump any day.  In fa... https://t.co/cCf2f29Y10,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/cCf2f29Y10,1,realDonaldTrump,1,,
Alice in Wonderland,vivianajulcav,248,3,260,38140,FALSE,TRUE,"Lima, Peru",Eastern Time (US & Canada),36484,"No mientas, aunque no seas popular, la verdad siempre te hace libre",FALSE,FALSE,,12/10/2017 3:12,@realDonaldTrump  @lava https://t.co/6sCqunxWlF,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/6sCqunxWlF,1,"realDonaldTrump, lava",2,,
