name,username,followers_count,listed_count,following,favorites,verified,default_profile,location,time_zone,statuses_count,description,geo_enabled,contributors_enabled,tweet_id,tweet_time,tweet_text,tweet_lat,tweet_long,tweet_source,tweet_in_reply_to_screen_name,tweet_direct_reply,tweet_retweet_status,tweet_retweet_count,tweet_favorite_count,tweet_hashtags,tweet_hashtags_count,tweet_urls,tweet_urls_count,tweet_user_mentions,tweet_user_mentions_count,tweet_media_type,tweet_contributors
wakimg exume,WakimgEx,385,7,1047,63,False,False,USA,Quito,1622,Journalist. Worked @ Voice of America (Miami) - Co-host TableRonde (Teleboston) - Anchor News edition LeveKanpe (WPOM)- Major in Psychology and Psychotherapy.,True,False,939375570919612416,2017-12-09 12:41:35,"@realDonaldTrump If u are such a Patriot as u claim to be based on your petty rhetoric, why is it that u never admi... https://t.co/6FNlSydxdv",,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,https://t.co/6FNlSydxdv,1,realDonaldTrump,1,,
müüü ツ,kfmue,150,9,358,11670,False,False,USA / Germany/ Turkey,,10538,love. life. t-rix. music. adele. peace. photography. bittersweet. my girl. equality. gemini. proud democrat.,True,False,939149296389251072,2017-12-09 12:41:34,@realDonaldTrump Disgusting liar. President sexual predator endorses another child molester. #deplorable #trash #fakepresident,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,"deplorable, trash, fakepresident",3,,0,realDonaldTrump,1,,
James Stern,Jester1013,24,2,43,185,False,True,,,79,,False,False,939375570919612416,2017-12-09 12:41:34,@realDonaldTrump I will never pledge to a flag that represents you.,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Allison Nudera,A_Floridian,67,0,270,304,False,False,"Florida, USA",,1312,"Blues, R&B, Cooking, Beach, 70s & 70 degree weather; clean shaven face; we are better than the present government #SexualPreditorTrump #MeToo #Resist",False,False,939375570919612416,2017-12-09 12:41:33,@realDonaldTrump Problem is you think you're GOD and you are NOT!,,,Twitter Web Client,realDonaldTrump,True,False,0,3,,0,,0,realDonaldTrump,1,,
BS,BStreet52840176,1,0,16,93,False,False,,Central Time (US & Canada),193,,False,False,939355447273906182,2017-12-09 12:41:32,@realDonaldTrump you can bet your sweet ass I'm speaking up to be heard and it ain't what you want to hear... https://t.co/BwXaPGyUiJ,,,Twitter Web Client,realDonaldTrump,True,False,0,1,,0,https://t.co/BwXaPGyUiJ,1,realDonaldTrump,1,,
Jojoma,Jojoma11938953,489,4,1174,5125,False,True,,,12245,If you want a country ruled by religion move to Iran. Democrat progressive dog lover.,False,False,,2017-12-09 12:41:32,@realDonaldTrump your not worthy to lick the boots of John Lewis,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Morrigan Jonsdottir,Miss_Fedelm,1485,27,2716,14217,False,True,"Aspen, CO",,7357,"Colorado Hotelier. Have a lovely partner of 7 yrs and a great dad. The three of us make a small, happy family. Feel very lucky.  #LGBT🏳️‍🌈",False,False,939375570919612416,2017-12-09 12:41:31,@realDonaldTrump What about grabbing women by their p_ussys? Where do you stand on that?,,,Twitter Web Client,realDonaldTrump,True,False,0,4,,0,,0,realDonaldTrump,1,,
Sense,__Sense__,32,0,342,2600,False,True,,,509,,False,False,939355447273906182,2017-12-09 12:41:29,@realDonaldTrump Goebbels would be proud,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Myrna Taylor,leyro12,20,0,326,223,False,True,,,388,,True,False,939152197090148352,2017-12-09 12:41:29,"@realDonaldTrump 45DT U have been full of it.  Your lies,  U are a cheater, U are perverted  just because you when... https://t.co/6SygEgr7eQ",,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,https://t.co/6SygEgr7eQ,1,realDonaldTrump,1,,
R Arb,fairess369,81,15,163,3460,False,True,,,12880,Common Sense avid News and Political Real News Texan Believer who cannot rationalize how The USA was Duped by Lies and Idiocy of Donald Trump.,False,False,939375570919612416,2017-12-09 12:41:28,@realDonaldTrump We believe that no Pussy Grabbing Perverted Sex Predator should be POTUS,,,Twitter for iPad,realDonaldTrump,True,False,1,0,,0,,0,realDonaldTrump,1,,
CNN,cablenewsnnet,1,0,1,0,False,True,,,49,It's our job to #GoThere & tell the most difficult stories. Join us! Joe your rods are shit just like the one in your pants.,False,False,,2017-12-09 12:41:28,@realDonaldTrump STOP NOW,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
ctfl,catchtheleaves,364,72,1554,8328,False,True,"Tampere, Finland",Helsinki,36959,,False,False,939006911629869056,2017-12-09 12:41:27,"@realDonaldTrump @POTUS Except, everything and oh, instead of ""drain the swamp""... you filled the government with lobbyists.",,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,,0,"realDonaldTrump, POTUS",2,,
Newme🇸🇦,newme1438,28,0,58,50,False,True,Kingdom of Saudi Arabia,,280,,False,False,939355447273906182,2017-12-09 06:06:02,@realDonaldTrump Dear Mr.Trump Me as a Palestanian  I declare Washington as the capital of Mexico ..,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
JB,JBsTweets,5063,4,4502,27224,False,True,"Washington, DC",Eastern Time (US & Canada),11539,"""Trump is an enemy of the truth"" -Carl Bernstein #TrumpLies He's NOT fit to be President: #ImpeachTrump & #RESIST to save our Country #TheResistance #Resistance",True,False,939355447273906182,2017-12-09 06:06:02,@realDonaldTrump I will have a huge party the day Trump goes to prison -- He is a terrible person and a cancer on our country,,,Twitter for iPhone,realDonaldTrump,True,False,1,2,,0,,0,realDonaldTrump,1,,
vinoth ssv,vinothssv,150,0,650,124,False,False,"Chennai, India",Chennai,121,system engineer,True,False,939208571253862400,2017-12-09 06:05:59,@realDonaldTrump @SecretaryAcosta @USDOL #Anirudh,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,Anirudh,1,,0,"realDonaldTrump, SecretaryAcosta, USDOL",3,,
Peter Lemonchello,PLemonchello,1,0,10,0,False,True,,,18,,False,False,939208571253862400,2017-12-09 06:05:58,@realDonaldTrump @SecretaryAcosta @USDOL Ask carrier who who lied to their hardworking faces about the unemplo6rate. Lying buffoon.,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,"realDonaldTrump, SecretaryAcosta, USDOL",3,,
Kurt Weyers,WeyersK,238,9,405,25449,False,True,,Central Time (US & Canada),4566,"Somewhat fiscal conservative, social liberal. Environmentalist. Not a fan of what our governor has done so if you are you probably won't want to follow me.",True,False,939149296389251072,2017-12-09 06:05:57,"@realDonaldTrump Yeah, let's elect a pedophile, xenophobic, racist piece of shit instead.",,,Twitter for iPad,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Jane Doe57,Jane56too,171,10,420,11887,False,True,Sarcasmville,Pacific Time (US & Canada),8046,https://t.co/WBrz0201JK.Gma Nothing more dangerous than voters who no longer have anything to lose. watching.listening.          Mad in the Mitten,False,False,939355447273906182,2017-12-09 06:05:56,"@realDonaldTrump Keep your friends close, but your enemies closer #HopeHicks",,,Twitter for iPhone,realDonaldTrump,True,False,0,0,HopeHicks,1,,0,realDonaldTrump,1,,
Debby Miller,debby_miller,54,0,158,3166,False,True,"Chesterfield, MI",,792,,True,False,939355447273906182,2017-12-09 06:05:56,@realDonaldTrump You know what's surprising. All these fake bot accounts that trump has on here all have the same n... https://t.co/Q3pfJdfSjM,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,https://t.co/Q3pfJdfSjM,1,realDonaldTrump,1,,
Karrie,karrebare17,144,0,642,9660,False,True,,,4447,,True,False,939355447273906182,2017-12-09 06:05:53,@realDonaldTrump Another horrible speech. You looked and sounded like a fucking moron. The best part though was you... https://t.co/oYQ252HXcY,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,https://t.co/oYQ252HXcY,1,realDonaldTrump,1,,
Pam Neufeld,PamNeufeld,55,1,96,4902,False,True,,,3251,"I expect a higher standard from you, than I expect from myself.😉",False,False,939005659982348291,2017-12-09 06:05:53,@realDonaldTrump @POTUS @FLOTUS @WhiteHouse  https://t.co/mKifWXNTYY,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,"realDonaldTrump, POTUS, FLOTUS, WhiteHouse",4,photo,
Cheney's 7th Heart,Cheneys7thHeart,6,0,11,90,False,True,,,90,Ever ate a plate of chicken fingers and wondered if the chickens knew each other?,False,False,939355447273906182,2017-12-09 06:05:52,@realDonaldTrump Glad y'all took off your white pointy hats for the photo.,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Silvia Rosales,SilviaR67850401,15,0,118,1499,False,True,,,178,Amo la vida,False,False,939355447273906182,2017-12-09 06:05:52,@realDonaldTrump Deje tranquilo A los PALESTINOS,,,Twitter for Android,realDonaldTrump,True,False,1,0,,0,,0,realDonaldTrump,1,,
judith_Dite,judith_dite,2480,35,4226,15287,False,True,"Florida, USA",,22106,"Architect /business owner/fitness instructor,know 4 languages,stand with intellectually positive , honest people!i believe in good ,strength ,energy and beauty!",True,False,939274666404909056,2017-12-09 06:05:51,"@realDonaldTrump Excellent speech! I love every minute of it! Please keep up with those rallies , it elevates",,,Twitter for iPhone,realDonaldTrump,True,False,0,2,,0,,0,realDonaldTrump,1,,
Melissa Segers,mls617983,28,2,6,1715,False,False,"West Siloam Springs, OK",Eastern Time (US & Canada),640,,True,False,939149296389251072,2017-12-09 06:05:51,@realDonaldTrump You want all the perverts you can get in the WH. Rethuglicans are the worst &amp; the lowest scum of t... https://t.co/zYgktpjXiR,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,https://t.co/zYgktpjXiR,1,realDonaldTrump,1,,
Rhonda Kazmierski,KazmierskiR,68175,475,40205,180715,False,False,"Georgia, USA",,250737,#TrumpIsMyPresident #Christian   #Pro2NDAmendment #ProLife    #ProTraditionalMarriage  #FavBkHolyBible #Patriot #StandWithIsrael,True,False,939355447273906182,2017-12-09 06:05:50,"@realDonaldTrump This was a wonderful Christmas present!  True to form, you rocked Pensacola!  Merry Christmas! ... https://t.co/GFAO2wLT5w",,,Twitter Web Client,realDonaldTrump,True,False,9,38,,0,https://t.co/GFAO2wLT5w,1,realDonaldTrump,1,,
cristaino ronaldo @fans CR7,joziphe,6,0,97,10,False,True,Morocco,,16,News Sports World News Soccer Sports General Entertainment Music,True,False,939355447273906182,2017-12-09 06:05:49,@realDonaldTrump Fuck you dhhb l~ ljHym,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Carolanna Traver,13Carolanna,4,0,126,408,False,True,"Colorado, USA",,179,"Mother to two awesome kids and a passel of rescued dogs and cats, I believe in empathy and kindness.  Actions speak louder than words.",False,False,939355447273906182,2017-12-09 06:05:48,"@realDonaldTrump Christmas has always been at the White House.  You didn't suddenly win some imaginary ""war"" on Chr... https://t.co/t756pMJwGZ",,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,https://t.co/t756pMJwGZ,1,realDonaldTrump,1,,
scottpond1@gmail.com,ScottGPond1,0,0,7,10,False,True,,,11,,True,False,,2017-12-09 06:05:47,@realDonaldTrump awesome speech in Fla. I like the sternness is back he is awsome,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Barbie Bitch,MixedGirlBarbie,99542,231,56,145,False,False,,Hawaii,21293,"i luv Big Macs, my titties stink, & i have Yuck mouth... I'm - @EvelynLozada twin You Mad? Instagram is - therealmixedgirlbarbie",False,False,,2017-12-09 06:05:43,"@realDonaldTrump Milania's pussy must be whack cause you could be fucking, instead you tweeting bih",,,Twitter for iPhone,realDonaldTrump,True,False,1,1,,0,,0,realDonaldTrump,1,,
Steven Jackman,StevenJackman24,32,0,152,122,False,True,"Sioux City, IA",Central Time (US & Canada),255,,False,False,939355447273906182,2017-12-09 06:05:43,@realDonaldTrump My voice says you should resign based upon the 20+ women who accuse you of sexual misconduct!!!,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Lisa Boornazian,boornl00,24,0,97,4100,False,True,"Downingtown, PA",,1730,,False,False,939149296389251072,2017-12-09 06:05:43,@realDonaldTrump Good reason to vote for a pedophile,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
dbrew,dbrew40,48,4,225,9905,False,True,,,3669,Living the dream in the SFV,False,False,939189419386470401,2017-12-09 04:46:05,@realDonaldTrump More like 32% because you suck.,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Frank R,FrankDallasAgg,253,11,569,8565,False,True,,,12459,,True,False,,2017-12-09 04:46:05,@realDonaldTrump @cnn @foxnews Funny how same people (&amp; gop ESTABLISHMENT frauds) who said comey man of integrity n... https://t.co/APNfRRd92i,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,https://t.co/APNfRRd92i,1,"realDonaldTrump, CNN, FoxNews",3,,
Joy Abercrombie Cook,Joycook24,13,0,38,190,False,True,"Palm coast, Fl",,1430,,True,False,939152197090148352,2017-12-09 04:46:04,@realDonaldTrump Liar. You passed a bill that would release the right of the people to sue banks.,,,Twitter Lite,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Wendy,magsmax,6,0,3,566,False,True,,,304,,False,False,939189419386470401,2017-12-09 04:46:02,@realDonaldTrump Another lie. What poll is this?  Faux news or another right-wing looney outfit?  You're a racist p... https://t.co/2eGVSAiNMZ,,,Twitter Lite,realDonaldTrump,True,False,0,0,,0,https://t.co/2eGVSAiNMZ,1,realDonaldTrump,1,,
Richard L. Bodor,Richard_L_Bodor,23,1,103,773,False,False,"Atlanta, Georgia",Eastern Time (US & Canada),672,"Roboticist & Technologist, Science & Mathematics, Legal IT",False,False,939149296389251072,2017-12-09 04:46:01,@realDonaldTrump #DentureDonald The last thing america needs is an incompetent president with no vision and no know... https://t.co/VNrCNAqBLW,,,Twitter Web Client,realDonaldTrump,True,False,0,0,DentureDonald,1,https://t.co/VNrCNAqBLW,1,realDonaldTrump,1,,
Gale Turner Strong,GaleTStrong,3295,12,4999,21720,False,False,At the beach,,31840,Retired VA RN and queen of my domain.... #THERESISTANCE,False,False,,2017-12-09 04:46:00,@realDonaldTrump https://t.co/AjlGYg7Zuj,,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,https://t.co/AjlGYg7Zuj,1,realDonaldTrump,1,,
Donna McCario,donnahnah,1192,6,1100,96477,False,True,"Salem, OR",,11177,"#Resist #ImpeachTrump #LockHimUp      Our lives begin to end the day we become silent about things that matter. -Martin Luther King, Jr.",True,False,939208571253862400,2017-12-09 04:45:59,@realDonaldTrump @SecretaryAcosta @USDOL Thanks Obama! @realDonaldTrump math doesn't change nor does your approval... https://t.co/HcMCStaYf3,,,Twitter for iPhone,realDonaldTrump,True,False,1,30,,0,https://t.co/HcMCStaYf3,1,"realDonaldTrump, SecretaryAcosta, USDOL, realDonaldTrump",4,,
Lynn Bellingham,bellingham_lynn,119,1,26,6448,False,True,,,12978,,False,False,939299624875118592,2017-12-09 04:45:57,@realDonaldTrump @FoxNews  https://t.co/yTV5qQs4qC,,,Twitter Lite,realDonaldTrump,True,False,0,0,,0,,0,"realDonaldTrump, FoxNews",2,photo,
Robert Gibson,Hoot97702,146,1,288,16245,False,True,,,3058,"Viet Nam Veteran; 7/17 Air Cav  ; RVN 68-69 ; DFC, Bronze Star, lots of Air Medals;",False,False,939299624875118592,2017-12-09 04:45:57,@realDonaldTrump @FoxNews BIGLY CROWD-NOT. #FAILING https://t.co/snMqQv1rcL,,,Twitter for iPad,realDonaldTrump,True,False,1,2,FAILING,1,,0,"realDonaldTrump, FoxNews",2,photo,
Ashley Balckwelder,ashblackwelder,15,0,138,246,False,True,,,106,,False,False,939149296389251072,2017-12-09 04:45:57,@realDonaldTrump Okay but Roy Moore molests children so like ehhh,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Mary Curtin,marycurtin10,6,0,21,20,False,True,,,381,,False,False,939208571253862400,2017-12-09 04:45:56,"@realDonaldTrump Thank you, President Obama!",,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
michael a gilchrease,gilchreasema,33,2,54,58,False,False,usa,Pacific Time (US & Canada),2566,"citizen of freedom....when I cuss and you turn your head, your listening.",False,False,937653535486959616,2017-12-09 04:45:54,@realDonaldTrump WHERE IS THE 10 PERCENT ACROSS THE BOARD REALITY&gt; I CANT EVEN AFFORD A GD BIG MAC AND IM 56 HAVE B... https://t.co/zI2bQ7n08P,,,Twitter Web Client,realDonaldTrump,True,False,0,1,,0,https://t.co/zI2bQ7n08P,1,realDonaldTrump,1,,
Donald J. Trumpster,realDonaldTrujt,89,5,64,2632,False,True,"Washington, DC",,4660,America will never be great again until Hilary Clinton is put in prison.,False,False,939299624875118592,2017-12-09 04:45:51,@realDonaldTrump @FoxNews Trump!! https://t.co/nQFenwzdXN,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,"realDonaldTrump, FoxNews",2,photo,
🎄Merry Christmas🎄,Patrici33360894,4462,22,4989,72350,False,True,,,49969,I am a mother and grandmother that loves my country and President Trump MAGA!,False,False,939006911629869056,2017-12-09 04:45:48,@realDonaldTrump  https://t.co/l5ZybLTPh2,,,Twitter for Android,realDonaldTrump,True,False,3,7,,0,,0,realDonaldTrump,1,photo,
Henry M,56508f29a468466,20,0,50,46,False,True,"Coeur d'Alene, ID",,89,,False,False,939299624875118592,2017-12-09 04:45:48,@realDonaldTrump @FoxNews A serial sexual harasser camping for a pedophile.  That's real family values for ya. https://t.co/onVvbEe03x,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,"realDonaldTrump, FoxNews",2,photo,
Dr Michelle Waugh,elle_darko,86,4,421,1042,False,False,"Melbourne, Victoria",Melbourne,810,Devoted to intellectual apprenticeship and battling a crisis of attention 👩🏻,False,False,939152197090148352,2017-12-09 04:45:46,@realDonaldTrump Will you also financially penalise yourself for your own financial irregularities and flouting of... https://t.co/3scy4TrsyC,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,https://t.co/3scy4TrsyC,1,realDonaldTrump,1,,
Sue Parks,sueettaparks,2489,91,2438,96655,False,True,"Arizona, USA",,67891,Delighted with Trump's victory!  Anxious for him to Drain the Swamp and more!  Healthcare executive waiting for the repeal and replacement of Obamacare.,False,False,,2017-12-09 04:45:46,@realDonaldTrump A great message tonight.Thx for reminding America why we voted for you.  Your ability to remind ea... https://t.co/3DmA7OnKkg,,,Twitter for iPhone,realDonaldTrump,True,False,1,1,,0,https://t.co/3DmA7OnKkg,1,realDonaldTrump,1,,
